LEAID,NAME,STFIP
"4817550",DRISCOLL ISD,"48"
"4817580",DUBLIN ISD,"48"
"4817610",DUMAS ISD,"48"
"4817640",DUNCANVILLE ISD,"48"
"4817700",EAGLE MT-SAGINAW ISD,"48"
"4817730",EAGLE PASS ISD,"48"
"4817760",EANES ISD,"48"
"4817790",EARLY ISD,"48"
"4817830",EAST BERNARD ISD,"48"
"4817850",EAST CENTRAL ISD,"48"
"4817880",EAST CHAMBERS ISD,"48"
"4817960",EASTLAND ISD,"48"
"4818000",ECTOR COUNTY ISD,"48"
"4818030",ECTOR ISD,"48"
"4818060",EDCOUCH-ELSA ISD,"48"
"4818070",EDEN CISD,"48"
"4818120",EDGEWOOD ISD,"48"
"4818150",EDGEWOOD ISD,"48"
"4818180",EDINBURG CISD,"48"
"4818210",EDNA ISD,"48"
"4818280",EL CAMPO ISD,"48"
"4818300",EL PASO ISD,"48"
"4818330",ELECTRA ISD,"48"
"4818360",ELGIN ISD,"48"
"4818390",ELKHART ISD,"48"
"4818480",ELYSIAN FIELDS ISD,"48"
"4818540",ENNIS ISD,"48"
"4818600",ERA ISD,"48"
"4818690",EULA ISD,"48"
"4818720",EUSTACE ISD,"48"
"4818750",EVADALE ISD,"48"
"4818780",EVANT ISD,"48"
"4818810",EVERMAN ISD,"48"
"4818840",EXCELSIOR ISD,"48"
"4818890",EZZELL ISD,"48"
"4818900",FABENS ISD,"48"
"4818940",FAIRFIELD ISD,"48"
"4819020",FALLS CITY ISD,"48"
"4819050",FANNINDEL ISD,"48"
"4819080",FARMERSVILLE ISD,"48"
"4819110",FARWELL ISD,"48"
"4819140",FAYETTEVILLE ISD,"48"
"4819170",FERRIS ISD,"48"
"4819280",FLATONIA ISD,"48"
"4819320",FLORENCE ISD,"48"
"4819350",FLORESVILLE ISD,"48"
"4819380",FLOUR BLUFF ISD,"48"
"4819440",FLOYDADA COLLEGIATE ISD,"48"
"4819500",FOLLETT ISD,"48"
"4819530",FORESTBURG ISD,"48"
"4819560",FORNEY ISD,"48"
"4819620",FORSAN ISD,"48"
"4819650",FORT BEND ISD,"48"
"4819700",FORT WORTH ISD,"48"
"4819740",FRANKLIN ISD,"48"
"4819770",FRANKSTON ISD,"48"
"4819820",FREER ISD,"48"
"4819830",FRENSHIP ISD,"48"
"4819840",FREDERICKSBURG ISD,"48"
"4819950",FRIENDSWOOD ISD,"48"
"4819980",FRIONA ISD,"48"
"4820010",FRISCO ISD,"48"
"4820040",FROST ISD,"48"
"4820070",FRUITVALE ISD,"48"
"4820100",FT DAVIS ISD,"48"
"4820130",FT HANCOCK ISD,"48"
"4820160",FT SAM HOUSTON ISD,"48"
"4820190",FORT STOCKTON ISD,"48"
"4820220",GAINESVILLE ISD,"48"
"4820250",GALENA PARK ISD,"48"
"4820280",GALVESTON ISD,"48"
"4820310",GANADO ISD,"48"
"4820340",GARLAND ISD,"48"
"4820370",GARNER ISD,"48"
"4820400",GARRISON ISD,"48"
"4820460",GARY ISD,"48"
"4820500",GATESVILLE ISD,"48"
"4820520",GAUSE ISD,"48"
"4820550",GEORGE WEST ISD,"48"
"4820600",GEORGETOWN ISD,"48"
"4820610",GHOLSON ISD,"48"
"4820640",GIDDINGS ISD,"48"
"4820700",GILMER ISD,"48"
"4820760",GLADEWATER ISD,"48"
"4820790",GLASSCOCK COUNTY ISD,"48"
"4820850",GLEN ROSE ISD,"48"
"4820960",GODLEY ISD,"48"
"4820970",GOLD BURG ISD,"48"
"4821000",GOLDTHWAITE ISD,"48"
"4821030",GOLIAD ISD,"48"
"4821060",GONZALES ISD,"48"
"4821090",GOODRICH ISD,"48"
"4821150",GOOSE CREEK CISD,"48"
"4821180",GORDON ISD,"48"
"4821270",GORMAN ISD,"48"
"4821300",GRADY ISD,"48"
"4821330",GRAFORD ISD,"48"
"4821360",GRAHAM ISD,"48"
"4821390",GRANBURY ISD,"48"
"4821420",GRAND PRAIRIE ISD,"48"
"4821450",GRAND SALINE ISD,"48"
"4821480",GRANDFALLS-ROYALTY ISD,"48"
"4821540",GRANDVIEW ISD,"48"
"4821560",GRANDVIEW-HOPKINS ISD,"48"
"4821590",GRANGER ISD,"48"
"4821600",GRAPE CREEK ISD,"48"
"4821630",GRAPELAND ISD,"48"
"4821660",GRAPEVINE-COLLEYVILLE ISD,"48"
"4821720",GREENVILLE ISD,"48"
"4821750",GREENWOOD ISD,"48"
"4821780",GREGORY-PORTLAND ISD,"48"
"4821810",GROESBECK ISD,"48"
"4821840",GROOM ISD,"48"
"4821900",GROVETON ISD,"48"
"4821930",GRUVER ISD,"48"
"4821960",GUNTER ISD,"48"
"4821990",GUSTINE ISD,"48"
"4822020",GUTHRIE CSD,"48"
"4822050",HALE CENTER ISD,"48"
"4822120",HALLETTSVILLE ISD,"48"
"4822140",HALLSBURG ISD,"48"
"4822170",HALLSVILLE ISD,"48"
"4822230",HAMILTON ISD,"48"
"4822260",HAMLIN COLLEGIATE ISD,"48"
"4822320",HAMSHIRE-FANNETT ISD,"48"
"4822350",HAPPY ISD,"48"
"4822380",HARDIN ISD,"48"
"4822410",HARDIN-JEFFERSON ISD,"48"
"4822470",HARLANDALE ISD,"48"
"4822500",HARLETON ISD,"48"
"4822530",HARLINGEN CISD,"48"
"4822560",HARMONY ISD,"48"
"4822590",HARPER ISD,"48"
"4822620",HARROLD ISD,"48"
"4822650",HART ISD,"48"
"4822680",HARTLEY ISD,"48"
"4822710",HARTS BLUFF ISD,"48"
"4822740",HASKELL CISD,"48"
"4822770",HAWKINS ISD,"48"
"4822800",HAWLEY ISD,"48"
"4822830",HEARNE ISD,"48"
"4822850",HEDLEY ISD,"48"
"4822890",HEMPHILL ISD,"48"
"4822920",HEMPSTEAD ISD,"48"
"4822970",HENDERSON ISD,"48"
"4822980",HENRIETTA ISD,"48"
"4823010",HEREFORD ISD,"48"
"4823040",HERMLEIGH ISD,"48"
"4823070",HICO ISD,"48"
"4823100",HIDALGO ISD,"48"
"4823160",HIGH ISLAND ISD,"48"
"4823190",HIGHLAND ISD,"48"
"4823250",HIGHLAND PARK ISD,"48"
"4823280",HILLSBORO ISD,"48"
"4823310",HITCHCOCK ISD,"48"
"4823370",HOLLAND ISD,"48"
"4823400",HOLLIDAY ISD,"48"
"4823430",HONDO ISD,"48"
"4823460",HONEY GROVE ISD,"48"
"4823490",HOOKS ISD,"48"
"4823640",HOUSTON ISD,"48"
"4823670",HOWE ISD,"48"
"4823700",HUBBARD ISD,"48"
"4823730",HUBBARD ISD,"48"
"4823760",HUCKABAY ISD,"48"
"4823790",HUDSON ISD,"48"
"4823820",HUFFMAN ISD,"48"
"4823850",HUGHES SPRINGS ISD,"48"
"4823880",HULL-DAISETTA ISD,"48"
"4823910",HUMBLE ISD,"48"
"4823970",HUNT ISD,"48"
"4824000",HUNTINGTON ISD,"48"
"4824030",HUNTSVILLE ISD,"48"
"4824060",HURST-EULESS-BEDFORD ISD,"48"
"4824100",HUTTO ISD,"48"
"4824120",IDALOU ISD,"48"
"4824150",INDUSTRIAL ISD,"48"
"4824180",INGLESIDE ISD,"48"
"4824210",INGRAM ISD,"48"
"4824240",IOLA ISD,"48"
"4824260",IOWA PARK CISD,"48"
"4824300",IRA ISD,"48"
"4824330",IRAAN-SHEFFIELD COLLEGIATE ISD,"48"
"4824360",IREDELL ISD,"48"
"4824420",IRVING ISD,"48"
"4824450",ITALY ISD,"48"
"4824480",ITASCA ISD,"48"
"4824530",JACKSBORO ISD,"48"
"4824590",JACKSONVILLE ISD,"48"
"4824600",JARRELL ISD,"48"
"4824630",JASPER ISD,"48"
"4824660",JAYTON-GIRARD ISD,"48"
"4824730",JEFFERSON ISD,"48"
"4824750",JIM HOGG COUNTY ISD,"48"
"4824780",JIM NED CISD,"48"
"4824810",JOAQUIN ISD,"48"
"4824840",JOHNSON CITY ISD,"48"
"4824900",JONESBORO ISD,"48"
"4824930",JOSHUA ISD,"48"
"4824960",JOURDANTON ISD,"48"
"4824990",JUDSON ISD,"48"
"4825020",JUNCTION ISD,"48"
"4825110",KARNACK ISD,"48"
"4825140",KARNES CITY ISD,"48"
"4825170",KATY ISD,"48"
"4825200",KAUFMAN ISD,"48"
"4825230",KEENE ISD,"48"
"4825260",KELLER ISD,"48"
"4825290",KELTON ISD,"48"
"4825320",KEMP ISD,"48"
"4825410",KENEDY COUNTY WIDE CSD,"48"
"4825440",KENEDY ISD,"48"
"4825470",KENNARD ISD,"48"
"4825500",KENNEDALE ISD,"48"
"4825530",KERENS ISD,"48"
"4825560",KERMIT ISD,"48"
"4825590",KERRVILLE ISD,"48"
"4825620",KILGORE ISD,"48"
"4825660",KILLEEN ISD,"48"
"4825680",KINGSVILLE ISD,"48"
"4825710",KIRBYVILLE CISD,"48"
"4825740",KLEIN ISD,"48"
"4825790",KLONDIKE ISD,"48"
"4825800",KNIPPA ISD,"48"
"4825870",KNOX CITY-O'BRIEN CISD,"48"
"4825890",KOPPERL ISD,"48"
"4825920",KOUNTZE ISD,"48"
"4825950",KRESS ISD,"48"
"4825980",KRUM ISD,"48"
"4826040",LA FERIA ISD,"48"
"4826070",LA GLORIA ISD,"48"
"4826100",LA GRANGE ISD,"48"
"4826130",LA JOYA ISD,"48"
"4826190",LA PORTE ISD,"48"
"4826220",LAPOYNOR ISD,"48"
"4826250",LA PRYOR ISD,"48"
"4826280",LA VEGA ISD,"48"
"4826310",LA VERNIA ISD,"48"
"4826340",LA VILLA ISD,"48"
"4826370",LACKLAND ISD,"48"
"4826400",LAGO VISTA ISD,"48"
"4826430",LAKE DALLAS ISD,"48"
"4826470",LAKE TRAVIS ISD,"48"
"4826490",LAKE WORTH ISD,"48"
"4826580",LAMAR CISD,"48"
"4826610",LAMESA ISD,"48"
"4826640",LAMPASAS ISD,"48"
"4826670",LANCASTER ISD,"48"
"4826700",LANEVILLE ISD,"48"
"4826790",LAREDO ISD,"48"
"4826850",LASARA ISD,"48"
"4826910",LATEXO ISD,"48"
"4826970",LAZBUDDIE ISD,"48"
"4827000",LEAKEY ISD,"48"
"4827030",LEANDER ISD,"48"
"4827060",LEARY ISD,"48"
"4827090",LEFORS ISD,"48"
"4827120",LEGGETT ISD,"48"
"4827180",LEON ISD,"48"
"4827210",LEONARD ISD,"48"
"4827240",LEVELLAND ISD,"48"
"4827270",LEVERETTS CHAPEL ISD,"48"
"4827300",LEWISVILLE ISD,"48"
"4827330",LEXINGTON ISD,"48"
"4827390",LIBERTY-EYLAU ISD,"48"
"4827420",LIBERTY HILL ISD,"48"
"4827450",LIBERTY ISD,"48"
"4827510",LINDALE ISD,"48"
"4827540",LINDEN-KILDARE CISD,"48"
"4827570",LINDSAY ISD,"48"
"4827600",LINGLEVILLE ISD,"48"
"4827630",LIPAN ISD,"48"
"4827690",LITTLE CYPRESS-MAURICEVILLE CISD,"48"
"4827720",LITTLE ELM ISD,"48"
"4827750",LITTLEFIELD ISD,"48"
"4827780",LIVINGSTON ISD,"48"
"4827810",LLANO ISD,"48"
"4827870",LOCKHART ISD,"48"
"4827890",LOCKNEY ISD,"48"
"4827930",LOHN ISD,"48"
"4827960",LOMETA ISD,"48"
"4827990",LONDON ISD,"48"
"4828020",LONE OAK ISD,"48"
"4828110",LONGVIEW ISD,"48"
"4828140",LOOP ISD,"48"
"4828170",LORAINE ISD,"48"
"4828200",LORENA ISD,"48"
"4828230",LORENZO ISD,"48"
"4828290",LOS FRESNOS CISD,"48"
"4828350",LOUISE ISD,"48"
"4828380",LOVEJOY ISD,"48"
"4828410",LOVELADY ISD,"48"
"4828500",LUBBOCK ISD,"48"
"4828530",LUEDERS-AVOCA ISD,"48"
"4828550",LUFKIN ISD,"48"
"4828590",LULING ISD,"48"
"4828620",LYFORD CISD,"48"
"4828650",LYTLE ISD,"48"
"4828680",MABANK ISD,"48"
"4828710",MADISONVILLE CISD,"48"
"4828740",MAGNOLIA ISD,"48"
"4828780",MALAKOFF ISD,"48"
"4828800",MALONE ISD,"48"
"4828830",MALTA ISD,"48"
"4828890",MANOR ISD,"48"
"4828920",MANSFIELD ISD,"48"
"4828980",MARATHON ISD,"48"
"4829010",MARBLE FALLS ISD,"48"
"4829040",MARFA ISD,"48"
"4829100",MARION ISD,"48"
"4829130",MARLIN ISD,"48"
"4829160",MARSHALL ISD,"48"
"4829190",MART ISD,"48"
"4829220",MARTINS MILL ISD,"48"
"4829250",MARTINSVILLE ISD,"48"
"4829280",MASON ISD,"48"
"4829370",MATAGORDA ISD,"48"
"4829400",MATHIS ISD,"48"
"4829460",MAUD ISD,"48"
"4829520",MAY ISD,"48"
"4829580",MAYPEARL ISD,"48"
"4829670",MCALLEN ISD,"48"
"4829700",MCCAMEY ISD,"48"
"4829760",MCDADE ISD,"48"
"4829820",MCGREGOR ISD,"48"
"4829850",MCKINNEY ISD,"48"
"4829880",MCLEAN ISD,"48"
"4829910",MCLEOD ISD,"48"
"4829940",MCMULLEN COUNTY ISD,"48"
"4830000",MEADOW ISD,"48"
"4830030",MEDINA ISD,"48"
"4830060",MEDINA VALLEY ISD,"48"
"4830120",MELISSA ISD,"48"
"4830180",MEMPHIS ISD,"48"
"4830210",MENARD ISD,"48"
"4830250",MERCEDES ISD,"48"
"4830300",MERIDIAN ISD,"48"
"4830340",MERKEL ISD,"48"
"4830360",IRION COUNTY ISD,"48"
"4830390",MESQUITE ISD,"48"
"4830420",MEXIA ISD,"48"
"4830450",MEYERSVILLE ISD,"48"
"4830480",MIAMI ISD,"48"
"4830570",MIDLAND ISD,"48"
"4830600",MIDLOTHIAN ISD,"48"
"4830640",MIDWAY ISD,"48"
"4830660",MIDWAY ISD,"48"
"4830690",MILANO ISD,"48"
"4830720",MILDRED ISD,"48"
"4830750",MILES ISD,"48"
"4830780",MILFORD ISD,"48"
"4830810",MILLER GROVE ISD,"48"
"4830870",MILLSAP ISD,"48"
"4830930",MINEOLA ISD,"48"
"4830950",MINERAL WELLS ISD,"48"
"4831040",MISSION CISD,"48"
"4831170",MONAHANS-WICKETT-PYOTE ISD,"48"
"4831200",MONTAGUE ISD,"48"
"4831230",MONTE ALTO ISD,"48"
"4831260",MONTGOMERY ISD,"48"
"4831290",MOODY ISD,"48"
"4831320",MORAN ISD,"48"
"4831380",MORGAN ISD,"48"
"4831410",MORGAN MILL ISD,"48"
"4831470",MORTON ISD,"48"
"4831500",MOTLEY COUNTY ISD,"48"
"4831560",MOULTON ISD,"48"
"4831620",MOUNT CALM ISD,"48"
"4831650",MOUNT ENTERPRISE ISD,"48"
"4831760",MOUNT PLEASANT ISD,"48"
"4831770",MOUNT VERNON ISD,"48"
"4831860",MUENSTER ISD,"48"
"4831890",MULESHOE ISD,"48"
"4831920",MULLIN ISD,"48"
"4831950",MUMFORD ISD,"48"
"4831970",MUNDAY CISD,"48"
"4832010",MURCHISON ISD,"48"
"4832090",NACOGDOCHES ISD,"48"
"4832130",NATALIA ISD,"48"
"4832160",NAVARRO ISD,"48"
"4832190",NAVASOTA ISD,"48"
"4832220",NAZARETH ISD,"48"
"4832250",NECHES ISD,"48"
"4832280",NEDERLAND ISD,"48"
"4832310",NEEDVILLE ISD,"48"
"4832340",NEW BOSTON ISD,"48"
"4832370",NEW BRAUNFELS ISD,"48"
"4832400",NEW CANEY ISD,"48"
"4832430",NEW DEAL ISD,"48"
"4832460",NEW DIANA ISD,"48"
"4832490",NEW HOME ISD,"48"
"4832610",NEW SUMMERFIELD ISD,"48"
"4832640",NEW WAVERLY ISD,"48"
"4832700",NEWCASTLE ISD,"48"
"4832730",NEWTON ISD,"48"
"4832740",NIXON-SMILEY CISD,"48"
"4832790",NOCONA ISD,"48"
"4832880",NORDHEIM ISD,"48"
"4832910",NORMANGEE ISD,"48"
"4832940",NORTH EAST ISD,"48"
"4832970",NORTH HOPKINS ISD,"48"
"4833010",NORTH LAMAR ISD,"48"
"4833030",NORTH ZULCH ISD,"48"
"4833090",NORTHSIDE ISD,"48"
"4833120",NORTHSIDE ISD,"48"
"4833180",NORTHWEST ISD,"48"
"4833240",NUECES CANYON CISD,"48"
"4833270",NURSERY ISD,"48"
"4833340",OAKWOOD ISD,"48"
"4833360",ODEM-EDROY ISD,"48"
"4833390",O'DONNELL ISD,"48"
"4833420",OGLESBY ISD,"48"
"4833570",OLFEN ISD,"48"
"4833630",OLNEY ISD,"48"
"4833660",OLTON ISD,"48"
"4833690",ONALASKA ISD,"48"
"4833720",ORANGE GROVE ISD,"48"
"4833780",ORANGEFIELD ISD,"48"
"4833840",ORE CITY ISD,"48"
"4833870",OVERTON ISD,"48"
"4833900",PADUCAH ISD,"48"
"4833960",PAINT CREEK ISD,"48"
"4833980",PAINT ROCK ISD,"48"
"4834020",PALACIOS ISD,"48"
"4834050",PALESTINE ISD,"48"
"4834110",PALMER ISD,"48"
"4834140",PALO PINTO ISD,"48"
"4834170",PAMPA ISD,"48"
"4834230",PANHANDLE ISD,"48"
"4834260",PARADISE ISD,"48"
"4834290",PARIS ISD,"48"
"4834320",PASADENA ISD,"48"
"4834380",PATTON SPRINGS ISD,"48"
"4834410",PAWNEE ISD,"48"
"4834440",PEARLAND ISD,"48"
"4834470",PEARSALL ISD,"48"
"4834500",PEASTER ISD,"48"
"4834550",PECOS-BARSTOW-TOYAH ISD,"48"
"4834560",PENELOPE ISD,"48"
"4834630",PERRIN-WHITT CISD,"48"
"4834650",PERRYTON ISD,"48"
"4834680",PETERSBURG ISD,"48"
"4834710",PETROLIA CISD,"48"
"4834770",PETTUS ISD,"48"
"4834800",PEWITT CISD,"48"
"4834830",PFLUGERVILLE ISD,"48"
"4834860",PHARR-SAN JUAN-ALAMO ISD,"48"
"4834920",PILOT POINT ISD,"48"
"4834980",PINE TREE ISD,"48"
"4835010",PITTSBURG ISD,"48"
"4835040",PLAINS ISD,"48"
"4835070",PLAINVIEW ISD,"48"
"4835100",PLANO ISD,"48"
"4835130",PLEASANT GROVE ISD,"48"
"4835190",PLEASANTON ISD,"48"
"4835250",POINT ISABEL ISD,"48"
"4835310",PONDER ISD,"48"
"4835340",POOLVILLE ISD,"48"
"4835370",PORT ARANSAS ISD,"48"
"4835400",PORT ARTHUR ISD,"48"
"4835430",PORT NECHES-GROVES ISD,"48"
"4835490",POST ISD,"48"
"4835520",POTEET ISD,"48"
"4835550",POTH ISD,"48"
"4835560",HIGHLAND PARK ISD,"48"
"4835570",BUSHLAND ISD,"48"
"4835580",POTTSBORO ISD,"48"
"4835700",PRAIRIE LEA ISD,"48"
"4835730",PRAIRIE VALLEY ISD,"48"
"4835740",PRAIRILAND ISD,"48"
"4835760",PREMONT ISD,"48"
"4835800",PRESIDIO ISD,"48"
"4835820",PRIDDY ISD,"48"
"4835850",PRINCETON ISD,"48"
"4835890",PRINGLE-MORSE CISD,"48"
"4835910",PROGRESO ISD,"48"
"4836000",PROSPER ISD,"48"
"4836180",QUANAH ISD,"48"
"4836210",QUEEN CITY ISD,"48"
"4836240",QUINLAN ISD,"48"
"4836300",QUITMAN ISD,"48"
"4836360",RAINS ISD,"48"
"4836390",RALLS ISD,"48"
"4836420",RAMIREZ CSD,"48"
"4836450",RANDOLPH FIELD ISD,"48"
"4836480",RANGER ISD,"48"
"4836510",RANKIN ISD,"48"
"4836540",RAYMONDVILLE ISD,"48"
"4836570",REAGAN COUNTY ISD,"48"
"4836630",RED LICK ISD,"48"
"4836660",RED OAK ISD,"48"
"4836750",REDWATER ISD,"48"
"4836780",REFUGIO ISD,"48"
"4836930",RICARDO ISD,"48"
"4836960",RICE ISD,"48"
"4836970",RICE CISD,"48"
"4836990",RICHARDS ISD,"48"
"4837020",RICHARDSON ISD,"48"
"4837080",RICHLAND SPRINGS ISD,"48"
"4837110",RIESEL ISD,"48"
"4837140",RIO GRANDE CITY GRULLA ISD,"48"
"4837150",SOUTH TEXAS ISD,"48"
"4837170",RIO HONDO ISD,"48"
"4837200",RIO VISTA ISD,"48"
"4837230",RISING STAR ISD,"48"
"4837260",RIVER ROAD ISD,"48"
"4837320",RIVIERA ISD,"48"
"4837380",ROBERT LEE ISD,"48"
"4837410",ROBINSON ISD,"48"
"4837440",ROBSTOWN ISD,"48"
"4837470",ROBY CISD,"48"
"4837500",ROCHELLE ISD,"48"
"4837590",ROCKDALE ISD,"48"
"4837650",ROCKWALL ISD,"48"
"4837710",ROGERS ISD,"48"
"4837740",ROMA ISD,"48"
"4837800",ROOSEVELT ISD,"48"
"4837830",ROPES ISD,"48"
"4837860",ROSCOE COLLEGIATE ISD,"48"
"4837900",ROSEBUD-LOTT ISD,"48"
"4838040",ROTAN ISD,"48"
"4838080",ROUND ROCK ISD,"48"
"4838100",ROUND TOP-CARMINE ISD,"48"
"4838190",ROYAL ISD,"48"
"4838220",ROYSE CITY ISD,"48"
"4838280",RULE ISD,"48"
"4838310",RUNGE ISD,"48"
"4838360",RUSK ISD,"48"
"4838400",S AND S CISD,"48"
"4838430",SABINAL ISD,"48"
"4838460",SABINE ISD,"48"
"4838490",SABINE PASS ISD,"48"
"4838520",SAINT JO ISD,"48"
"4838580",SALADO ISD,"48"
"4838610",SALTILLO ISD,"48"
"4838640",SAM RAYBURN ISD,"48"
"4838700",SAN ANGELO ISD,"48"
"4838730",SAN ANTONIO ISD,"48"
"4838760",SAN AUGUSTINE ISD,"48"
"4838790",SAN BENITO CISD,"48"
"4838820",SAN DIEGO ISD,"48"
"4838850",SAN ELIZARIO ISD,"48"
"4838900",SAN FELIPE-DEL RIO CISD,"48"
"4838910",SAN ISIDRO ISD,"48"
"4838970",SAN MARCOS CISD,"48"
"4839000",SAN PERLITA ISD,"48"
"4839030",SAN SABA ISD,"48"
"4839060",SAN VICENTE ISD,"48"
"4839120",SANDS CISD,"48"
"4839150",SANFORD-FRITCH ISD,"48"
"4839180",SANGER ISD,"48"
"4839210",SANTA ANNA ISD,"48"
"4839270",SANTA FE ISD,"48"
"4839300",SANTA GERTRUDIS ISD,"48"
"4839330",SANTA MARIA ISD,"48"
"4839360",SANTA ROSA ISD,"48"
"4839390",SANTO ISD,"48"
"4839450",SAVOY ISD,"48"
"4839480",SCHERTZ-CIBOLO-U CITY ISD,"48"
"4839510",SCHLEICHER ISD,"48"
"4839540",SCHULENBURG ISD,"48"
"4839570",SCURRY-ROSSER ISD,"48"
"4839600",SEAGRAVES ISD,"48"
"4839630",SEALY ISD,"48"
"4839690",SEGUIN ISD,"48"
"4839750",SEMINOLE ISD,"48"
"4839780",SEYMOUR ISD,"48"
"4839870",SHALLOWATER ISD,"48"
"4839900",SHAMROCK ISD,"48"
"4839930",SHARYLAND ISD,"48"
"4839960",SHELBYVILLE ISD,"48"
"4839990",SHELDON ISD,"48"
"4840020",SHEPHERD ISD,"48"
"4840080",SHERMAN ISD,"48"
"4840110",SHINER ISD,"48"
"4840170",SIDNEY ISD,"48"
"4840200",SIERRA BLANCA ISD,"48"
"4840230",SILSBEE ISD,"48"
"4840290",SILVERTON ISD,"48"
"4840320",SIMMS ISD,"48"
"4840350",SINTON ISD,"48"
"4840380",SIVELLS BEND ISD,"48"
"4840410",SKIDMORE-TYNAN ISD,"48"
"4840440",SLATON ISD,"48"
"4840470",SLIDELL ISD,"48"
"4840500",SLOCUM ISD,"48"
"4840550",SMITHVILLE ISD,"48"
"4840590",SMYER ISD,"48"
"4840620",SNOOK ISD,"48"
"4840650",SNYDER ISD,"48"
"4840680",SOUTH SAN ANTONIO ISD,"48"
"4840710",SOCORRO ISD,"48"
"4840740",SOMERSET ISD,"48"
"4840770",SOMERVILLE ISD,"48"
"4840800",SONORA ISD,"48"
"4840890",SOUTHLAND ISD,"48"
"4840920",SOUTHSIDE ISD,"48"
"4840950",SOUTHWEST ISD,"48"
"4841010",SPEARMAN ISD,"48"
"4841070",SPLENDORA ISD,"48"
"4841100",SPRING BRANCH ISD,"48"
"4841130",SPRING CREEK ISD,"48"
"4841190",SPRING HILL ISD,"48"
"4841220",SPRING ISD,"48"
"4841250",SPRINGLAKE-EARTH ISD,"48"
"4841280",SPRINGTOWN ISD,"48"
"4841340",SPURGER ISD,"48"
"4841350",STAFFORD MSD,"48"
"4841400",STAMFORD ISD,"48"
"4841430",STANTON ISD,"48"
"4841520",STEPHENVILLE ISD,"48"
"4841550",STERLING CITY ISD,"48"
"4841580",PLEMONS-STINNETT-PHILLIPS CISD,"48"
"4841610",STOCKDALE ISD,"48"
"4841670",STRATFORD ISD,"48"
"4841700",STRAWN ISD,"48"
"4841760",SUDAN ISD,"48"
"4841790",SULPHUR BLUFF ISD,"48"
"4841820",SULPHUR SPRINGS ISD,"48"
"4841850",SUNDOWN ISD,"48"
"4841880",SUNNYVALE ISD,"48"
"4841910",SUNRAY COLLEGIATE ISD,"48"
"4841970",SWEENY ISD,"48"
"4842000",SWEET HOME ISD,"48"
"4842030",SWEETWATER ISD,"48"
"4842060",TAFT ISD,"48"
"4842090",TAHOKA ISD,"48"
"4842120",RIVERCREST ISD,"48"
"4842210",TARKINGTON ISD,"48"
"4842240",TATUM ISD,"48"
"4842280",TAYLOR ISD,"48"
"4842300",TEAGUE ISD,"48"
"4842330",TEMPLE ISD,"48"
"4842360",TENAHA ISD,"48"
"4842390",TERLINGUA CSD,"48"
"4842420",TERRELL COUNTY ISD,"48"
"4842450",TERRELL ISD,"48"
"4842480",TEXARKANA ISD,"48"
"4842510",TEXAS CITY ISD,"48"
"4842540",TEXHOMA ISD,"48"
"4842570",TEXLINE ISD,"48"
"4842630",THORNDALE ISD,"48"
"4842660",THRALL ISD,"48"
"4842690",THREE RIVERS ISD,"48"
"4842720",THREE WAY ISD,"48"
"4842780",THROCKMORTON COLLEGIATE ISD,"48"
"4842810",TIDEHAVEN ISD,"48"
"4842840",TIMPSON ISD,"48"
"4842870",TIOGA ISD,"48"
"4842900",TOLAR ISD,"48"
"4842930",TOM BEAN ISD,"48"
"4842960",TOMBALL ISD,"48"
"4842990",TORNILLO ISD,"48"
"4843110",TRENT ISD,"48"
"4843140",TRENTON ISD,"48"
"4843170",TRINIDAD ISD,"48"
"4843200",TRINITY ISD,"48"
"4843230",TROUP ISD,"48"
"4843260",TROY ISD,"48"
"4843290",WESTWOOD ISD,"48"
"4843320",TULIA ISD,"48"
"4843350",TULOSO-MIDWAY ISD,"48"
"4843400",TURKEY-QUITAQUE ISD,"48"
"4843470",TYLER ISD,"48"
"4843530",UNION GROVE ISD,"48"
"4843560",UNION HILL ISD,"48"
"4843650",UNITED ISD,"48"
"4843680",UTOPIA ISD,"48"
"4843720",UVALDE CISD,"48"
"4843740",VALENTINE ISD,"48"
"4843760",VALLEY MILLS ISD,"48"
"4843800",VALLEY VIEW ISD,"48"
"4843860",VALLEY VIEW ISD,"48"
"4843890",VAN ALSTYNE ISD,"48"
"4843920",VAN ISD,"48"
"4843950",VAN VLECK ISD,"48"
"4843980",VEGA ISD,"48"
"4844010",VENUS ISD,"48"
"4844040",VERIBEST ISD,"48"
"4844110",VERNON ISD,"48"
"4844150",VICTORIA ISD,"48"
"4844160",VIDOR ISD,"48"
"4844250",VYSEHRAD ISD,"48"
"4844280",WACO ISD,"48"
"4844310",WAELDER ISD,"48"
"4844370",WALCOTT ISD,"48"
"4844410",WALL ISD,"48"
"4844430",WALLER ISD,"48"
"4844470",BRAZOS ISD,"48"
"4844490",WALNUT BEND ISD,"48"
"4844520",WALNUT SPRINGS ISD,"48"
"4844580",WARREN ISD,"48"
"4844670",WASKOM ISD,"48"
"4844710",WATER VALLEY ISD,"48"
"4844730",WAXAHACHIE ISD,"48"
"4844800",WEATHERFORD ISD,"48"
"4844810",WEBB CISD,"48"
"4844820",WEIMAR ISD,"48"
"4844890",WELLINGTON ISD,"48"
"4844910",WELLMAN-UNION CISD,"48"
"4844940",WELLS ISD,"48"
"4844960",WESLACO ISD,"48"
"4845000",WEST HARDIN COUNTY CISD,"48"
