"Accreditation Rates"
2/13/2026

Year,Division,School,Indicator,Subgroup,"Level Code","Percent Passing","Percent Passing With Recovery","Percent Showing Growth","Percent Showing EL Progress or Proficiency","Accreditation Combined Rate","No Proficiency or Growth"
2023,"Henrico County Public Schools","Dumbarton Elementary","Academic Achievement - English","All Students",SCH,54,9,18,10,90,10
2023,"Henrico County Public Schools","Echo Lake Elementary","Academic Achievement - English","All Students",SCH,87,1,3,1,93,7
2023,"Henrico County Public Schools","Elizabeth Holladay Elementary","Academic Achievement - English","All Students",SCH,52,8,18,8,87,13
2023,"Henrico County Public Schools","Elko Middle","Academic Achievement - English","All Students",SCH,50,11,9,1,70,30
2023,"Henrico County Public Schools","Fair Oaks Elementary","Academic Achievement - English","All Students",SCH,40,8,20,0,68,32
2023,"Henrico County Public Schools","Fairfield Middle","Academic Achievement - English","All Students",SCH,48,7,7,0,63,37
2023,"Henrico County Public Schools","Gayton Elementary","Academic Achievement - English","All Students",SCH,91,5,3,1,100,0
2023,"Henrico County Public Schools","George F. Baker Elementary","Academic Achievement - English","All Students",SCH,54,6,19,1,79,21
2023,"Henrico County Public Schools","George H. Moody Middle","Academic Achievement - English","All Students",SCH,83,2,2,1,88,12
2023,"Henrico County Public Schools","Glen Allen Elementary","Academic Achievement - English","All Students",SCH,87,1,3,0,91,9
2023,"Henrico County Public Schools","Glen Allen High","Academic Achievement - English","All Students",SCH,95,0,0,0,95,5
2023,"Henrico County Public Schools","Glen Lea Elementary","Academic Achievement - English","All Students",SCH,43,12,21,0,77,23
2023,"Henrico County Public Schools","Greenwood Elementary ","Academic Achievement - English","All Students",SCH,82,5,6,1,95,5
2023,"Henrico County Public Schools","Harold Macon Ratcliffe Elementary","Academic Achievement - English","All Students",SCH,46,6,13,1,66,34
2023,"Henrico County Public Schools","Harvie Elementary","Academic Achievement - English","All Students",SCH,62,5,14,0,82,18
2023,"Henrico County Public Schools","Henrico High","Academic Achievement - English","All Students",SCH,88,0,0,0,89,11
2023,"Henrico County Public Schools","Henrico Virtual Academy","Academic Achievement - English","All Students",SCH,66,3,6,0,75,25
2023,"Henrico County Public Schools","Henry D. Ward Elementary","Academic Achievement - English","All Students",SCH,57,4,14,0,75,25
2023,"Henrico County Public Schools","Hermitage High","Academic Achievement - English","All Students",SCH,89,0,0,1,90,10
2023,"Henrico County Public Schools","Highland Springs Elementary","Academic Achievement - English","All Students",SCH,35,5,26,0,66,34
2023,"Henrico County Public Schools","Highland Springs High","Academic Achievement - English","All Students",SCH,87,0,0,0,87,13
2023,"Henrico County Public Schools","Holman Middle ","Academic Achievement - English","All Students",SCH,80,4,3,2,89,11
2023,"Henrico County Public Schools","Hungary Creek Middle ","Academic Achievement - English","All Students",SCH,65,3,4,1,73,27
2023,"Henrico County Public Schools","Jackson Davis Elementary","Academic Achievement - English","All Students",SCH,80,4,6,2,93,7
2023,"Henrico County Public Schools","Jacob L. Adams Elementary","Academic Achievement - English","All Students",SCH,51,8,16,2,77,23
2023,"Henrico County Public Schools","John Randolph Tucker High","Academic Achievement - English","All Students",SCH,93,0,0,2,94,6
2023,"Henrico County Public Schools","John Rolfe Middle","Academic Achievement - English","All Students",SCH,39,7,9,1,56,44
2023,"Henrico County Public Schools","L. Douglas Wilder Middle","Academic Achievement - English","All Students",SCH,61,5,7,0,73,27
2023,"Henrico County Public Schools","Laburnum Elementary","Academic Achievement - English","All Students",SCH,36,5,21,1,63,37
2023,"Henrico County Public Schools","Lakeside Elementary","Academic Achievement - English","All Students",SCH,57,7,18,7,88,12
2023,"Henrico County Public Schools","Longdale Elementary","Academic Achievement - English","All Students",SCH,55,6,17,2,81,19
2023,"Henrico County Public Schools","Maude Trevvett Elementary","Academic Achievement - English","All Students",SCH,72,4,10,2,89,11
2023,"Henrico County Public Schools","Maybeury Elementary","Academic Achievement - English","All Students",SCH,70,5,9,3,88,12
2023,"Henrico County Public Schools","Mills E. Godwin High","Academic Achievement - English","All Students",SCH,98,0,0,0,99,1
2023,"Henrico County Public Schools","Montrose Elementary","Academic Achievement - English","All Students",SCH,48,7,20,0,75,25
2023,"Henrico County Public Schools","Nuckols Farm Elementary","Academic Achievement - English","All Students",SCH,87,2,4,2,95,5
2023,"Henrico County Public Schools","Pemberton Elementary","Academic Achievement - English","All Students",SCH,84,5,6,1,96,4
2023,"Henrico County Public Schools","Pinchbeck Elementary","Academic Achievement - English","All Students",SCH,68,4,13,4,89,11
2023,"Henrico County Public Schools","Pocahontas Middle","Academic Achievement - English","All Students",SCH,84,3,3,1,90,10
2023,"Henrico County Public Schools","Quioccasin Middle","Academic Achievement - English","All Students",SCH,60,7,7,3,76,24
2023,"Henrico County Public Schools","R.C. Longan Elementary","Academic Achievement - English","All Students",SCH,61,3,16,6,86,14
2023,"Henrico County Public Schools","Ridge Elementary","Academic Achievement - English","All Students",SCH,49,7,18,8,83,17
2023,"Henrico County Public Schools","Rivers Edge Elementary","Academic Achievement - English","All Students",SCH,93,2,2,0,98,2
2023,"Henrico County Public Schools","Ruby F. Carver Elementary","Academic Achievement - English","All Students",SCH,70,6,10,1,87,13
2023,"Henrico County Public Schools","Sandston Elementary","Academic Achievement - English","All Students",SCH,71,4,17,0,93,7
2023,"Henrico County Public Schools","Seven Pines Elementary","Academic Achievement - English","All Students",SCH,59,7,12,1,78,22
2023,"Henrico County Public Schools","Shady Grove Elementary","Academic Achievement - English","All Students",SCH,91,2,2,0,95,5
2023,"Henrico County Public Schools","Short Pump Elementary","Academic Achievement - English","All Students",SCH,86,3,5,2,96,4
2023,"Henrico County Public Schools","Short Pump Middle","Academic Achievement - English","All Students",SCH,87,2,1,1,91,9
2023,"Henrico County Public Schools","Skipwith Elementary","Academic Achievement - English","All Students",SCH,68,6,11,3,88,12
2023,"Henrico County Public Schools","Springfield Park Elementary","Academic Achievement - English","All Students",SCH,78,5,6,3,91,9
2023,"Henrico County Public Schools","Three Chopt Elementary","Academic Achievement - English","All Students",SCH,92,2,2,2,97,3
2023,"Henrico County Public Schools","Tuckahoe Elementary","Academic Achievement - English","All Students",SCH,90,2,4,0,96,4
2023,"Henrico County Public Schools","Tuckahoe Middle","Academic Achievement - English","All Students",SCH,70,4,5,2,81,19
2023,"Henrico County Public Schools","Twin Hickory Elementary","Academic Achievement - English","All Students",SCH,88,2,3,1,94,6
2023,"Henrico County Public Schools","Varina Elementary","Academic Achievement - English","All Students",SCH,57,7,16,0,80,20
2023,"Henrico County Public Schools","Varina High","Academic Achievement - English","All Students",SCH,84,0,0,0,85,15
2023,"Henry County Public Schools","Axton Elementary","Academic Achievement - English","All Students",SCH,67,7,13,1,88,12
2023,"Henry County Public Schools","Bassett High","Academic Achievement - English","All Students",SCH,79,5,0,1,84,16
2023,"Henry County Public Schools","Campbell Court Elementary","Academic Achievement - English","All Students",SCH,63,6,10,2,81,19
2023,"Henry County Public Schools","Drewry Mason Elementary","Academic Achievement - English","All Students",SCH,61,7,9,1,79,21
2023,"Henry County Public Schools","Fieldale-Collinsville Middle ","Academic Achievement - English","All Students",SCH,54,7,4,0,65,35
2023,"Henry County Public Schools","G.W. Carver Elementary ","Academic Achievement - English","All Students",SCH,63,5,20,0,88,12
2023,"Henry County Public Schools","Laurel Park Middle ","Academic Achievement - English","All Students",SCH,54,7,4,0,65,35
2023,"Henry County Public Schools","Magna Vista High","Academic Achievement - English","All Students",SCH,87,4,0,0,91,9
2023,"Henry County Public Schools","Meadow View Elementary","Academic Achievement - English","All Students",SCH,58,9,14,2,83,17
2023,"Henry County Public Schools","Mount Olivet Elementary ","Academic Achievement - English","All Students",SCH,51,9,16,0,76,24
2023,"Henry County Public Schools","Rich Acres Elementary","Academic Achievement - English","All Students",SCH,70,6,9,0,85,15
2023,"Henry County Public Schools","Sanville Elementary","Academic Achievement - English","All Students",SCH,59,7,16,0,82,18
2023,"Henry County Public Schools","Stanleytown Elementary","Academic Achievement - English","All Students",SCH,59,4,13,1,77,23
2023,"Highland County Public Schools","Highland Elementary","Academic Achievement - English","All Students",SCH,86,0,0,0,86,14
2023,"Highland County Public Schools","Highland High","Academic Achievement - English","All Students",SCH,88,0,0,0,88,12
2023,"Hopewell City Public Schools","Carter G. Woodson Middle","Academic Achievement - English","All Students",SCH,41,7,6,0,54,46
2023,"Hopewell City Public Schools","Dupont Elementary","Academic Achievement - English","All Students",SCH,45,12,19,1,77,23
2023,"Hopewell City Public Schools","Harry E. James Elementary","Academic Achievement - English","All Students",SCH,49,11,19,0,79,21
2023,"Hopewell City Public Schools","Hopewell High","Academic Achievement - English","All Students",SCH,88,0,0,0,88,12
2023,"Hopewell City Public Schools","Patrick Copeland Elementary","Academic Achievement - English","All Students",SCH,50,11,15,3,80,20
2023,"Isle of Wight County Public Schools","Carrollton Elementary","Academic Achievement - English","All Students",SCH,73,0,16,0,89,11
2023,"Isle of Wight County Public Schools","Carrsville Elementary","Academic Achievement - English","All Students",SCH,69,6,12,0,87,13
2023,"Isle of Wight County Public Schools","Georgie D. Tyler Middle","Academic Achievement - English","All Students",SCH,71,5,3,0,78,22
2023,"Isle of Wight County Public Schools","Hardy Elementary","Academic Achievement - English","All Students",SCH,76,6,8,0,89,11
2023,"Isle of Wight County Public Schools","Smithfield High","Academic Achievement - English","All Students",SCH,82,1,0,0,83,17
2023,"Isle of Wight County Public Schools","Smithfield Middle","Academic Achievement - English","All Students",SCH,71,3,3,0,77,23
2023,"Isle of Wight County Public Schools","Westside Elementary","Academic Achievement - English","All Students",SCH,74,7,4,0,85,15
2023,"Isle of Wight County Public Schools","Windsor Elementary","Academic Achievement - English","All Students",SCH,71,5,8,0,84,16
2023,"Isle of Wight County Public Schools","Windsor High","Academic Achievement - English","All Students",SCH,87,0,0,0,87,13
2023,"King George County Public Schools","King George Elementary","Academic Achievement - English","All Students",SCH,68,6,11,1,85,15
2023,"King George County Public Schools","King George High","Academic Achievement - English","All Students",SCH,94,0,0,0,94,6
2023,"King George County Public Schools","King George Middle","Academic Achievement - English","All Students",SCH,67,3,3,0,74,26
2023,"King George County Public Schools","Potomac Elementary","Academic Achievement - English","All Students",SCH,75,4,8,1,88,12
2023,"King George County Public Schools","Sealston Elementary ","Academic Achievement - English","All Students",SCH,68,5,13,0,87,13
2023,"King William County Public Schools","Acquinton Elementary","Academic Achievement - English","All Students",SCH,72,4,10,0,86,14
2023,"King William County Public Schools","Cool Spring Primary","Academic Achievement - English","All Students",SCH,72,4,10,0,86,14
2023,"King William County Public Schools","Hamilton Holmes Middle","Academic Achievement - English","All Students",SCH,58,4,5,0,68,32
2023,"King William County Public Schools","King William High","Academic Achievement - English","All Students",SCH,85,0,0,0,85,15
2023,"King and Queen County Public Schools","Central High","Academic Achievement - English","All Students",SCH,66,2,2,1,70,30
2023,"King and Queen County Public Schools","King & Queen Elementary","Academic Achievement - English","All Students",SCH,61,7,16,0,84,16
2023,"King and Queen County Public Schools","Lawson-Marriott Elementary","Academic Achievement - English","All Students",SCH,55,4,13,0,72,28
2023,"Lancaster County Public Schools","Lancaster Elementary","Academic Achievement - English","All Students",SCH,58,7,8,0,73,27
2023,"Lancaster County Public Schools","Lancaster High","Academic Achievement - English","All Students",SCH,69,0,1,0,70,30
2023,"Lee County Public Schools","Dryden Elementary","Academic Achievement - English","All Students",SCH,72,2,8,0,83,17
2023,"Lee County Public Schools","Elk Knob Elementary","Academic Achievement - English","All Students",SCH,62,5,16,0,83,17
2023,"Lee County Public Schools","Elydale Middle","Academic Achievement - English","All Students",SCH,77,4,4,0,86,14
2023,"Lee County Public Schools","Flatwoods Elementary","Academic Achievement - English","All Students",SCH,79,0,8,0,87,13
